Source;Titre;URL;Prix;Date
Yahoo;コトブキヤ 不知火舞 -THE KING OF FIGHTERS '98- 1/7 SNK美少女 ザ・キング・オブ・ファイターズ'98;https://page.auctions.yahoo.co.jp/jp/auction/r1207425655;¥8,910;2026-01-02 13:33 UTC
Yahoo;k72239-oe [送料650円] 中古◇ザ・キング・オブ・ファイターズ98(ROMカセット) ネオジオソフト [032-251227];https://page.auctions.yahoo.co.jp/jp/auction/p1213936736;¥29,506;2026-01-04 13:58 UTC
Yahoo;1215-36【未検品】figma 草薙京 フィグマ THE KING OF FIGHTERS '98 ULTIMATE MATCH ザ・キング・オブ・ファイターズ '98 SNK ;https://page.auctions.yahoo.co.jp/jp/auction/l1212756452;¥6,981;2026-01-11 14:40 UTC
Yahoo;ザキングオブファイターズ98 NG 【NEOGEO】;https://page.auctions.yahoo.co.jp/jp/auction/z515814330;¥35,300;2026-01-13 04:23 UTC
Mercari;ネオジオROM版　キングオブファイターズ98 NEOGEO SNK;https://jp.mercari.com/item/m83233335774;¥28,500;2026-01-14 06:46 UTC
Yahoo;1円〜 動作品 NG ネオジオROM ザ・キング・オブ・ファイターズ’98 THE KING OF FIGHTERS ’98 エス・エヌ・ケイ 箱説ハガキ/資料集付【10;https://page.auctions.yahoo.co.jp/jp/auction/l1215652985;¥36,850;2026-01-17 12:27 UTC
Yahoo;ザ・キング・オブ・ファイターズ'98 / NEOGEO ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/b1215552222;¥43,000;2026-01-18 12:50 UTC
Mercari;【未使用】THE KING OF FIGHTERS '98 ネオジオソフト;https://jp.mercari.com/item/m77839629318;¥46,000;2026-01-19 09:06 UTC
Mercari;THE KING OF FIGHTERS '98 ネオジオROM;https://jp.mercari.com/item/m82712945198;¥40,999;2026-01-20 13:38 UTC
Yahoo;中古品 ゲーム ネオジオ SNK ザ・キング・オブ・ファイターズ98 カセット;https://page.auctions.yahoo.co.jp/jp/auction/q1216684765;¥31,240;2026-01-22 14:25 UTC
Yahoo;6276 NEOGEO ネオジオ キング オブ ファイターズ ファイターズ98 SNK THE KING OF;https://page.auctions.yahoo.co.jp/jp/auction/j1216162477;¥28,999;2026-01-22 14:56 UTC
Yahoo;【1円～】不知火舞 SNK美少女 1/7 PVC塗装済み完成品 ザ・キング・オブ・ファイターズ’98;https://page.auctions.yahoo.co.jp/jp/auction/d1209908954;¥8,745;2026-01-23 14:08 UTC
Yahoo;説明書なし 【動作確認済】NG ザ・キング・オブ・ファイターズ'98;https://page.auctions.yahoo.co.jp/jp/auction/v1216271129;¥21,450;2026-01-24 13:50 UTC
Yahoo;Yn5144 SNK NEOGEO ROM ネオジオ ロムカセット ザ・キング・オブ・ファイターズ 98 開発設定資料集 付属 簡易動作確認済 中古;https://page.auctions.yahoo.co.jp/jp/auction/r1216524231;¥55,000;2026-01-25 13:43 UTC
Yahoo;【98570b7c】良品 SNK NEOGEO ROM ネオジオ ロムカセット ザ・キング・オブ・ファイターズ 98 ;https://page.auctions.yahoo.co.jp/jp/auction/r1217697911;¥29,500;2026-01-30 13:51 UTC
Yahoo;【NEOGEO ROM】ザ・キング・オブ・ファイターズ'98 ネオジオ 【中古】;https://page.auctions.yahoo.co.jp/jp/auction/w1218220367;¥41,000;2026-02-06 05:26 UTC
Yahoo;【箱付き】【動作品】ザ・キング・オブ・ファイターズ98 ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/d1218318151;¥41,806;2026-02-08 13:42 UTC
Yahoo;#【SNK NEOGEO ザ・キング・オブ・ファイターズ 98 ネオジオ ゲームソフト ロムカセット 元箱 レトロ 動作未確認 ジャンク品】R01239;https://page.auctions.yahoo.co.jp/jp/auction/t1218476626;¥22,000;2026-02-12 13:27 UTC
Yahoo;【送料込み】PS　アドヴァンスト ヴァリアブル・ジオ　ザ・キング・オブ・ファイターズ'98　ストリートファイターEX plusα　三國無双;https://page.auctions.yahoo.co.jp/jp/auction/f1215679211;¥5,700;2026-02-14 00:02 UTC
Yahoo;ネオジオ KoF'98 ザ・キング・オブ・ファイターズ'98 ロムカセット NEOGEO（中古品）;https://page.auctions.yahoo.co.jp/jp/auction/l1219860138;¥40,000;2026-02-20 13:04 UTC
Yahoo;【箱付き】【動作品】ザ・キング・オブ・ファイターズ98 ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/x1219786703;¥36,300;2026-02-20 13:50 UTC
Yahoo;ネオジオROMソフト　ザ・キング・オブ・ファイターズ98 NEOGEO SNK ロムカセット キングオブファイターズ98 KOF;https://page.auctions.yahoo.co.jp/jp/auction/p1219690057;¥30,000;2026-02-21 14:22 UTC
