Titre;URL;Prix;Statut;Created;Description
【ソフトのみ】ネオジオロム 真サムライスピリッツ 覇王丸地獄変 NEOGEO;https://jp.mercari.com/item/m74277996256;¥9,480;SOLD_OUT;2026-05-30 12:17 UTC;SNK NEO GEOのロムカセット、「真サムライスピリッツ 覇王丸地獄変」です。  【ブランド】SNK 【カテゴリ】ネオジオ ロムカセット 【商品の状態】ソフトのみで箱、説明書はありません。 カセット表面のスレが見られますが、比較的キレイな状態です。 画像をご確認ください。  よろしくお願いいたします。
【動作確認済】真サムライスピリッツ 覇王丸地獄変 ネオジオ ROMカセット;https://jp.mercari.com/item/m16496642110;¥24,800;SOLD_OUT;2026-05-30 11:17 UTC;​【商品名】 真サムライスピリッツ 覇王丸地獄変 NEO・GEO（ネオジオ）専用ROMカセット ​【商品の状態】 ​動作確認： 実機にて起動確認済みです（写真6枚目参照）。 ​内容物： カセット本体、専用ケース、取扱説明書（ビニール入り）。 ​外観： * カセット：端子部分は清掃済みですが、抜き差しに伴うスレ等はご容赦ください。 ​ケース：経年による多少のスレやビニールのヨレはありますが、大きな割れなどは見受けられません。 ​説明書：比較的綺麗な状態を保っています。 ​【発送方法】 精密機器・貴重品のため、緩衝材で丁寧に梱包し、追跡・補償付きのメルカリ便にて発送いたします。 ​【注意事項】 3
**【9696様専用】**ネオジオ 本体 セット NEO-GEO SNK;https://jp.mercari.com/item/m71468877321;¥87,500;SOLD_OUT;2026-05-30 11:16 UTC;SNKの家庭用ゲーム機「NEO-GEO（ネオジオ）」本体セットです。 断捨離のため出品いたします。 ​【特徴】 ​シリアル一致： 本体、元箱、保証書のシリアル番号（145302）がすべて一致している貴重な個体です。 ​動作確認済み： 実際にソフト（真サムライスピリッツ）を使用しての起動、および各コントローラーの動作を確認済みです（写真参照）。 ​【セット内容】 ​NEO-GEO本体（MODEL No. NEO-0） ​ACアダプター（POW3） ​AVケーブル ​ジョイスティック（コントローラー）×2 ​取扱説明書 ​当時の保証書（SNK控） ​元箱（中の発泡スチロールあり） ※ソフトは動作確
PS2 SAMURAI SPIRITS 六番勝負;https://jp.mercari.com/item/m65189471041;¥5,600;SOLD_OUT;2026-05-30 08:47 UTC;『サムライスピリッツ』シリーズの歴代6作品を収録した、NEOGEOオンラインコレクション第12弾のPlayStation 2用ソフトです。  - プラットフォーム: PlayStation 2 - タイトル: SAMURAI SPIRITS 六番勝負 - シリーズ: NEOGEO オンラインコレクション Vol.12 - CEROレーティング: B - 収録内容: サムライスピリッツ、真サムライスピリッツ、サムライスピリッツ斬紅郎無双剣、サムライスピリッツ天草降臨、サムライスピリッツ零、サムライスピリッツ天下一剣客伝  ご覧いただきありがとうございます。 動作確認済みです  キズ・汚れが含まれ
ネオジオ アーケード3 NeoGeo Arcade 3 Evercade;https://jp.mercari.com/item/m81577977978;¥6,280;SOLD_OUT;2026-05-27 14:19 UTC;ネオジオ アーケード3 NeoGeo Arcade 3 Evercade   新品未開封品  シュリンクの影響でパッケージにシワがありますので、予めご了承ください。  ◯収録タイトル◯ THE KING OF FIGHTERS '97 (ザ・キング・オブ・ファイターズ ’97) METAL SLUG 3 (メタルスラッグ3) TWINKLE STAR SPRITES(ティンクルスタースプライツ) SAMURAI SHODOWN II (真SAMURAI SPIRITS 覇王丸地獄変) GHOST PILOTS(ゴーストパイロット) SUPER SIDEKICKS(得点王)  －－－－－－－－－
餓狼伝説スペシャル NEOGEO 真サムライスピリッツ;https://jp.mercari.com/item/m15715296893;¥3,280;ON_SALE;2026-05-29 23:02 UTC;
新品　ネオジオロム　真サムライスピリッツ　覇王丸地獄変;https://jp.mercari.com/item/m54274202821;¥35,800;SOLD_OUT;2026-05-30 02:35 UTC;SNK ネオジオロム　真サムライスピリッツ　覇王丸地獄変　新品未使用　未開封品、パッケージの状態も良好です。ゆうゆうメルカリ便にて迅速に発送いたします。
SNK NEOcamiseta(ネオジオ) ジーン samurai spirits 武士道 Fever伝 ドラマCD;https://jp.mercari.com/item/ryioqXfkcNijnt968XGRRJ;¥6,319;ON_SALE;2025-07-10 03:10 UTC;
SNK NEOGEO ネオジオ 真サムライスピリッツ 覇王丸地獄変 •ソフトのみ;https://jp.mercari.com/item/m64223437275;¥16,900;ON_SALE;2026-05-24 13:15 UTC;
ネオジオ NEOGEO 真サムライスピリッツ 新品未使用SNK;https://jp.mercari.com/item/m74187630272;¥98,000;ON_SALE;2026-05-22 13:17 UTC;
日*4様 真サムライスピリッツ　ポスター　ゲーメスト平成6年12月15日号特別付;https://jp.mercari.com/item/m51300805820;¥400;SOLD_OUT;2026-05-26 12:50 UTC;月刊ゲーメスト平成6年12月15日号の特別付録、SAMURAI SPIRITSのキャラクター覇王丸のイラストポスターです。  保管状態が悪く、訳あり品のためお安く提供させて頂きます。  折り畳んだ状態でネコポスにて発送予定。  付属品サイズ状態など画像参考ください。※定規や秤類は付属しません。 素人採寸ですが　縦52センチX横72センチです。  ポスター左下に破れ、裏にシミなどあります。 経年の変色やイタミがございます。またこちらが気づかない部分もあるかもしれません。状態やサイズなど画像参考ください。神経質な方はお控えください  整理処分にてすり替え防止のため返品・返金ご勘弁ください。中古品に
SNK ネオジオ 真サムライスピリッツ 覇王丸地獄変 ロムNEOGEO AES;https://jp.mercari.com/item/m54832218239;¥9,800;ON_SALE;2026-05-29 04:46 UTC
【中古】PS4ソフト SAMURAI SPIRITS[LIMITED PACK];https://jp.mercari.com/item/mAUSvsKa4o2QYvjBpHecSB;¥9,800;ON_SALE;2025-06-16 03:24 UTC;
【中古】攻略本NEOGEO ≪対戦格闘ゲーム≫ NG  真サムライスピリッツのすべて;https://jp.mercari.com/item/2JKTu9NVj6sUvyhsNtcrri;¥1,000;SOLD_OUT;2026-01-08 11:22 UTC;
【中古】ネオジオCDソフト 真サムライスピリッツ(CD-ROM);https://jp.mercari.com/item/YPprumYcjT6FMxFAN4tfpa;¥1,050;ON_SALE;2025-05-26 06:03 UTC;
サムライスピリッツ 4コマ アンソロジーまんが　3冊　セット　ゲーム　本　レトロ;https://jp.mercari.com/item/m34372929947;¥1,999;SOLD_OUT;2026-05-25 06:58 UTC;「サムライスピリッツ アンソロジー 」 「真サムライスピリッツ 4コマ決定版 覇王丸地獄変 」 「サムライスピリッツ斬紅郎無双剣　4コマ決定版」 コミックゲーメスト編集部 新声社 / SNK 定価:    中古品にご理解頂ける方のみご購入をお願い致します^ ^   ネオジオ　格闘ゲーム 漫画　コミックス 七瀬葵
説明書　ネオジオロム用 真サムライスピリッツ;https://jp.mercari.com/item/m65885575072;¥4,000;SOLD_OUT;2026-05-27 06:33 UTC;説明書になります。いたみあり
NEOGEO 真サムライスピリッツ 覇王丸地獄変;https://jp.mercari.com/item/m84833818773;¥22,000;SOLD_OUT;2026-05-27 05:59 UTC;コレクション整理中。 返品不可。  ・真サムライスピリッツ （説明書付き）  見落としや個人差があると思いますがご了承下さい。 何か気になることがありましたらコメントをお願い致します。 コメントがない場合は承諾したものとさせて頂きます。 宜しくお願い致します。
NEOGEO 帯のみ　まとめ;https://jp.mercari.com/item/m37848085562;¥1,500;SOLD_OUT;2026-05-27 04:50 UTC;NEOGEOソフトの帯のみの出品となります。  - タイトル: ザ・キング・オブ・ファイターズ'94 - タイトル: ザ・キング・オブ・ファイターズ'95 - タイトル: サムライスピリッツ - タイトル: 真サムライスピリッツ - タイトル: 戦国伝承2 - タイトル: キングオブザモンスターズ2 - タイトル: 餓狼伝説スペシャル  おまけ3DOのスト2  濡れ、折れ対策をして発送させて頂きます。  ご覧いただきありがとうございます。
ネオジオロム用 真サムライスピリッツ取扱説明書のみ;https://jp.mercari.com/item/m95516221868;¥7,000;ON_SALE;2026-05-26 16:31 UTC;
ネオジオ 真サムライスピリッツ カセットのみ;https://jp.mercari.com/item/m29918085613;¥12,100;SOLD_OUT;2026-05-26 16:28 UTC;ネオジオのカセットの真サムライスピリッツのカセットのみになります。  動作確認済み。  全体的に美品になります。  神経質な方は購入を控えて下さい。  ネオジオ、ネオジオAES 、ネオジオMVS、ネオジオMVSX、NEO GEO
「激安」真・サムライスピリッツ 覇王丸地獄変 ネオジオ　ロム　ROM;https://jp.mercari.com/item/m19611139860;¥14,800;ON_SALE;2026-05-26 15:55 UTC;
S*t様 NEO-GEO（ROM） 本体＋ROMソフト2本【※ACアダプター無し;https://jp.mercari.com/item/m77480351930;¥97,000;SOLD_OUT;2026-05-26 10:16 UTC;NEO-GEO（ROM）本体と、サムライスピリッツ（ROM）・真サムライスピリッツ（ROM）のソフト2本、純正コントローラーとHORI製ファイティングスティックのセットです。  - モデル: NEO-GEO【ROM】（箱無し）  - 付属品:  純正コントローラー✕1 HORI製ファイティングスティック✕1 メモリーカード✕1 純正AVケーブル✕1 サムライスピリッツ（ROM）✕1 真サムライスピリッツ（ROM）✕1  ◆注意事項◆  ※箱無し  ※大変申し訳ございませんがACアダプターがありません（ファミコン・スーパーファミコンの純正ACアダプターで問題無く起動しますが、自己責任でお願い致し
NEO GEO 真サムライスピリッツ 覇王丸地獄変 ソフト;https://jp.mercari.com/item/m34545014734;¥12,000;SOLD_OUT;2026-05-25 23:56 UTC;NEO・GEO用ROMカセット『真サムライスピリッツ 覇王丸地獄変』本体、取扱説明書付きのセットです。  - プラットフォーム: NEO・GEO - タイトル: 真サムライスピリッツ 覇王丸地獄変 - メーカー: SNK - 付属品: 取扱説明書 - ジャンル: 剣戟対戦格闘ゲーム  パッケージ（ビニール及び中の紙）に傷み、汚れがあります  ご覧いただきありがとうございます。
【限定希少品】サムライスピリッツ Switch LIMITED PACK;https://jp.mercari.com/item/m73068449791;¥16,000;SOLD_OUT;2026-03-29 07:05 UTC;【SNKオンラインショップ限定】 SAMURAI SPIRITS  Nintendo Switch LIMITED PACK  スイッチ版のサムライスピリッツ限定品。  現在は入手困難で希少品です。 コレクションしておりましたが自宅整理の為、出品します。  セット内容 ①Nintendo Switch版『SAMURAI SPIRITS』 ②NEOGEOロム風カセットケース ③限定特典ネオジオフリークVol.2  注意事項 ①ロム風カセットケースに色褪せがあります。 画像を参照下さい。ケース意外は色褪せもなく綺麗です。 ②早期購入特典のダウンロードコードは使用済みです。  新品で購入し、ペットな
SNK SAMURAI SPIRITS NEO GEO 1993;https://jp.mercari.com/item/m83827412244;¥2,000;ON_SALE;2024-11-20 09:03 UTC;
サムライスピリッツ 真サム 全18種コンプBOX ミニアクリルスタンド 侍魂;https://jp.mercari.com/item/m79488441648;¥33,333;ON_SALE;2026-05-25 14:59 UTC;
SAMURAI SPIRITS NEO GEO CD;https://jp.mercari.com/item/m99897155748;¥4,200;SOLD_OUT;2026-04-20 15:06 UTC;ネオジオCD サムライスピリッツ 真サムライスピリッツ 2本セットです  バラ売り値下げ不可  NEO GEO CD用の格闘ゲーム「SAMURAI SPIRITS」、1994年発売の日本語版。  - タイトル: SAMURAI SPIRITS - プラットフォーム: NEO GEO CD - ジャンル: 格闘 - 発売年: 1994 - 言語: 日本語  ご覧いただきありがとうございます。
【新品】 アケアカNEOGEO セレクション Vol.9 Nintendo Switch 佐賀;https://jp.mercari.com/item/2JJWKVyZ9Zp8okH4uo43pu;¥5,940;SOLD_OUT;2025-12-18 09:22 UTC;
ネオ・ジオ SNK SAMURAI SPIRITS サムライスピリッツ ポスター;https://jp.mercari.com/item/m52851574802;¥26,555;ON_SALE;2025-12-12 16:20 UTC;
ネオジオ 真サムライスピリッツカセットのみ;https://jp.mercari.com/item/m26169160742;¥11,000;SOLD_OUT;2026-05-11 01:02 UTC;ネオジオのカセットの真サムライスピリッツのカセットのみになります。  動作確認済み。  僅かにラベルに傷みがありますので神経質な方は購入を控えて下さい。  ネオジオ、ネオジオAES 、ネオジオMVS、ネオジオMVSX、NEO GEO
NEOGEO CD 真サムライスピリッツ;https://jp.mercari.com/item/m12636361929;¥600;SOLD_OUT;2026-05-24 04:16 UTC;ご覧いただきありがとうございます。  NEOGEO CD用ソフト「真サムライスピリッツ 覇王丸地獄変」。武器破壊必殺技や2P対戦に対応した格闘ゲーム。  - タイトル: 真サムライスピリッツ 覇王丸地獄変 - プラットフォーム: NEOGEO CD - 型番: NGCD-063 - ジャンル: KATANA BATTLE ACTION GAME - メーカー: SNK  家庭保管品をご了承いただける方の購入ご検討を、お願いします。
【ビデオ】サムライスピリッツNEO-GEO VHSネオジオSNK サムスピ;https://jp.mercari.com/item/m88319968732;¥1,200;ON_SALE;2026-05-09 03:06 UTC
サムライスピリッツ NEOGEO' s SOUND TRACK BOX;https://jp.mercari.com/item/m90578399473;¥22,500;ON_SALE;2025-09-19 05:34 UTC;
SNK ネオジオ 真サムライスピリッツ 覇王丸地獄変 ロム;https://jp.mercari.com/item/m86221767547;¥22,000;SOLD_OUT;2026-05-23 03:29 UTC;中古品です。ケース、説明書付き。  裏表紙焼けあるように見えます。 動作は出品時は未確認ですが、20年ほど前にプレイしたときは問題ありませんでした。 あくまで中古品とご理解の上ご購入お願いします。  プチプチ梱包、水濡れ防止をし24時間以内に発送いたします！
真サムライスピリッツ　NEOGEO　CD;https://jp.mercari.com/item/m47026717347;¥1,999;SOLD_OUT;2026-05-22 15:52 UTC;真サムライスピリッツ覇王丸地獄変です - ブランド: SNK - ゲームジャンル: 2D対戦格闘 - プラットフォーム: NEOGEO CD - 型番: NGCD-053 -帯は付いておりません! -暗所にてフィルムカバーをつけて 保管しておりましたが 実機が無く動作確認が出来ておりません 返品返金クレーム等対応致しかねるので ご購入の際はしっかりご検討ご熟考 なさってからよろしくお願いいたします
NEO GEO 真サムライスピリッツ 覇王丸地獄変 本体;https://jp.mercari.com/item/m36577769678;¥12,000;SOLD_OUT;2026-05-22 11:05 UTC;SNKのNEO GEO用ロムカセットで、15人の剣士による対戦格闘アクションゲームです。  - ブランド: SNK - タイトル: 真サムライスピリッツ 覇王丸地獄変 - 対応ハード: NEO GEO - ジャンル: 剣術アクションゲーム - 付属品: 取扱説明書 - 型番: NGH-063  ご覧いただきありがとうございます。 環境が整っていない為、再生はしておりません。負荷の掛かる状態には置いて無かったものです。よろしくお願いいたします。
真サムライスピリッツ ネオジオ;https://jp.mercari.com/item/m19918755333;¥20,000;SOLD_OUT;2026-05-21 12:55 UTC;NG ネオジオ  SNK 真サムライスピリッツ 覇王丸地獄変  箱説付き  痛み、汚れなどございます。  状態などは画像のほうにてご確認お願い致します。
ネオジオゲーム ムック3冊セット;https://jp.mercari.com/item/m66084847527;¥3,980;ON_SALE;2026-05-21 11:05 UTC;
SNK ネオジオROM サムライスピリッツ;https://jp.mercari.com/item/m54722098840;¥19,800;SOLD_OUT;2026-05-21 04:03 UTC;1993年発売の格闘ゲームのサムライスピリッツになります。  - タイトル: SAMURAI SPIRITS - ブランド: SNK - ジャンル: 格闘ゲーム - 発売年: 1993 - プラットフォーム: NEO GEO - メディアタイプ: カートリッジ -付属品:ケース、説明書 -動作確認:完了済  自宅にて長期保管していた為、パッケージに多少のダメージがございます。 自宅保管の中古品ということを、ご了承いただければと思います。 神経質な方はご遠慮下さいませ。  ※ 値段によっては値下げは可能ですので、お気軽にコメント頂ければ幸いです。
NEOGEO 真サムライスピリッツ 覇王丸地獄変;https://jp.mercari.com/item/m35718103593;¥20,000;SOLD_OUT;2026-05-21 03:15 UTC;・真サムライスピリッツ  （箱・説明書付き）    動作確認済み    古い商品ですので    パッケージ等経年の痛みがあります    神経質な方はご遠慮下さい  見落としや個人差があると思いますがご了承下さい。  何か気になることがありましたらコメントをお願い致します。  コメントがない場合は承諾したものとさせて頂きます。  宜しくお願い致します。
ネオジオ 真サムライスピリッツ 覇王丸地獄変 SNK NEOGEO AES;https://jp.mercari.com/item/m81841252453;¥9,480;SOLD_OUT;2026-05-18 15:52 UTC;ネオジオのロムカセット「真サムライスピリッツ 覇王丸地獄変」です。 SNKから1994年に発売された格闘ゲームで、今でも根強い人気があります。  【ブランド】SNK 【カテゴリ】ネオジオ ソフト 【商品の状態】やや傷や汚れあり 【カラー】ブラック系 【その他】ロムカセット  画像で確認できる通り、カセット本体に多少の擦れや傷が見られますが、動作には問題ありません。 レトロゲームファンの方、いかがでしょうか。 よろしくお願いいたします。
NEOGEO 真サムライスピリッツ 覇王丸地獄変;https://jp.mercari.com/item/m32372540826;¥17,000;SOLD_OUT;2026-05-20 06:36 UTC;コレクション整理中。 返品不可。  ・真サムライスピリッツ （説明書なし）  見落としや個人差があると思いますがご了承下さい。 何か気になることがありましたらコメントをお願い致します。 コメントがない場合は承諾したものとさせて頂きます。 宜しくお願い致します。
ネオジオ アーケード3 NeoGeo Arcade 3 Evercade;https://jp.mercari.com/item/m26217301596;¥6,300;SOLD_OUT;2026-05-16 15:03 UTC
サムライスピリッツ NEOGEO ネオジオ SAMURAI SPIRITS;https://jp.mercari.com/item/m63751355787;¥17,800;SOLD_OUT;2026-05-18 23:57 UTC;★実機が手元になく動作未確認での出品となります。    ★説明書は付属しておりません。    ★写真に掲載されていないものは付属しておりません    ★中古であることをご了承いただいた上でご購入検討よろしくお願い致します。    ★やや使用感はありますが、落書きや大きな破損はありません。    ★ご購入いただいた当日か翌日に発送致します。    ★値下げ不可、即購入OKです。    s-1210
SNK ネオジオ 真サムライスピリッツ 覇王丸地獄変 ロム　NEOGEO AES;https://jp.mercari.com/item/m39553261198;¥19,999;SOLD_OUT;2026-05-18 16:07 UTC;SNKのネオジオ用ソフト「真サムライスピリッツ 覇王丸地獄変」のロムカセットです。  【ブランド】SNK 【カテゴリ】ネオジオ ソフト 【商品の状態】目立った傷や汚れなし 【カラー】ブラック系 【その他】NEO-GEO ロムカセット  プラスチックに割れがありますので写真をご確認ください。  よろしくお願いいたします。
ネオジオ ロムカセット 真サムライスピリッツ NEO GEO ROM;https://jp.mercari.com/item/m55961657125;¥17,999;SOLD_OUT;2026-05-18 14:25 UTC;動作確認済みです。商品状態ですが、ゲームソフト、取扱説明書は特に問題ないと思います。中のプラケースにワレが見られ、ケースの状態が悪いのでその点ご了承のほどお願いいたします。また、パッケージ紙にもしわや上部にいたみが見られますのでご了承ください。商品詳細につきましては写真をご参照ください。上記の通りとなりますのできれいな品をお求めの方はご遠慮ください。遊ぶのには全く問題ございませんのでよろしければお願いいたします。宜しくお願いいたします。
ネオジオROMカセット サムライスピリッツ;https://jp.mercari.com/item/m95842579221;¥21,000;SOLD_OUT;2026-05-18 07:56 UTC;中古品になります 動作確認済みです。 経年による状態の細かな痛み等はありますが主観的には良いと思います。 全体を極度に気にする方はお控え願います。  12人のキャラクターが登場する剣戟アクションゲーム。  - タイトル: SAMURAI SPIRITS - プラットフォーム: NEO GEO - ジャンル: アクションゲーム - 発売元: SNK - 言語: 日本語  ご覧いただきありがとうございます。
【説明書無し】ネオジオROMカセット　真サムライスピリッツ;https://jp.mercari.com/item/m86903621133;¥9,999;SOLD_OUT;2026-05-18 06:44 UTC;ネオジオロムカートリッジ（AES）  真サムライスピリッツ 覇王丸地獄変    箱とカートリッジのみの出品です。  状態は写真でご確認ください。  キャンセルや返品対応は出来かねますので、購入は慎重にお願いします。
NEOGEO サムライスピリッツ SAMURAI SPIRITS ロム SNK;https://jp.mercari.com/item/m48815550929;¥18,500;SOLD_OUT;2026-05-18 03:19 UTC;NEOGEOのサムライスピリッツのロムカセットです。 画像に写っているものが全てです。 動作確認済みですが、古い商品のため、経年劣化による多少の傷や汚れはご容赦ください。  【ブランド】SNK 【カテゴリ】ネオジオソフト 【商品の状態】目立った傷や汚れなし 【カラー】マルチカラー 【その他】ロムカセット  よろしくお願いいたします。
【動作確認済】ネオジオ ROM 真サムライスピリッツ ネオジオ　 ロム;https://jp.mercari.com/item/m19695259646;¥25,000;SOLD_OUT;2026-05-17 14:33 UTC;NEOGEO・ネオジオ用ソフト 真サムライスピリッツ 説明書付き  動作確認済み画像アップしています。 (HDMIコンバーターにて動作確認しています)  パッケージには経年劣化を少し感じますが カセットはとてもきれいな状態です。   プチプチに包んで宅急便コンパクトで発送いたします。 よろしくお願いいたします。
PS4 サムライスピリッツ ネオジオコレクション;https://jp.mercari.com/item/m15882670691;¥6,222;SOLD_OUT;2026-05-17 08:59 UTC;PS4ソフト   ～2本同梱で200円引き～  ○PS4 サムライスピリッツ ネオジオコレクション  「NEOGEO」で発売された初代『SAMURAI SPIRITS』 (1993年)、『真SAMURAI SPIRITS 覇王丸地獄変』(1994年)、『サムライスピリッツ 斬紅郎無双剣』(1995年)、『サムライスピリッツ 天草降臨』 (1996年)、『サムライスピリッツ零』(2003年)、『サムラ…  ※追加コンテンツ用コードやダウンロードコード等は中古のお品物の為使用済みと思って下さい。  ディスク傷なし  動作確認済  即購入歓迎  ソフト内容やデータ等のご質問はご遠慮下さい(^^,) 
SAMURAI SPIRITS サムライスピリッツ ROM、説明書;https://jp.mercari.com/item/m94683127601;¥10,000;SOLD_OUT;2026-05-17 08:13 UTC;SAMURAI SPIRITS NEO GEO ROM サムライスピリッツ　ネオジオ　ソフト  状態は写真を参考にしてください。 商品内容はカセットと取説のみになります。  動作確認済みですが、保証するものでない事はご理解下さい。  一緒に出品しているネオジオコレクションのケースに入れても面白いと思います。  よろしくお願いします！
ネオジオ ROM 真サムライスピリッツ ネオジオロム サムライ スピリッツ;https://jp.mercari.com/item/m41770540310;¥21,000;SOLD_OUT;2026-05-17 02:27 UTC
新品　ネオジオロム　真サムライスピリッツ　覇王丸地獄編;https://jp.mercari.com/item/m97298000259;¥34,800;SOLD_OUT;2026-05-17 00:28 UTC;SNK ネオジオロム　真サムライスピリッツ　覇王丸地獄編　新品未使用、未開封品、パッケージの状態もほぼ良好です。ゆうゆうメルカリ便にて迅速に発送いたします。
SNK NEOGEO 本体とソフト10本;https://jp.mercari.com/item/m79057460015;¥388,000;ON_SALE;2026-05-16 10:56 UTC;
NEOGEO サムライスピリッツ SAMURAI SPIRITS SNK ロム;https://jp.mercari.com/item/m93968596166;¥12,999;SOLD_OUT;2026-05-16 07:36 UTC
SAMURAI SPIRITS SNK 新世界楽曲雑技団;https://jp.mercari.com/item/m21861997168;¥500;SOLD_OUT;2026-05-16 07:30 UTC;SAMURAI SPIRITS、オリジナル版とボイス・SEコレクションを収録したCD版です。  - タイトル: SAMURAI SPIRITS - プラットフォーム: NEO GEO - リリース年: 1993 - メディアタイプ: CD - 言語: 日本語 - 収録内容: オリジナル版、ボイス・SEコレクション  ご覧いただきありがとうございます。
ネオジオ 真サムライスピリッツ 覇王丸地獄変 ロムカセット SNK;https://jp.mercari.com/item/m92295611399;¥21,000;SOLD_OUT;2026-05-15 19:02 UTC;ネオジオのロムカセット「真サムライスピリッツ 覇王丸地獄変」です。 SNKから1994年に発売された人気タイトルで、コレクションにもおすすめです。  【ブランド】SNK 【カテゴリ】ネオジオ 【商品の状態】目立った傷や汚れなし 【カラー】ブラック系 【その他】NEO-GEO ロムカセット  よろしくお願いいたします。
ジャンク　ネオジオ サムライスピリッツ　真サムライスピリッツ　セット;https://jp.mercari.com/item/m44792245126;¥1,980;SOLD_OUT;2025-12-31 14:45 UTC;動作未確認のためジャンク扱いです。  ところどころ傷汚れあります  よろしくお願い致します
【ネオジオCDソフト】　真サムライスピリッツ CD NEOGEO snk;https://jp.mercari.com/item/m18740987954;¥1,000;SOLD_OUT;2026-05-15 09:02 UTC;★ご覧いただきありがとうございます。お手数ですが、プロフィールをお読みいただきますようお願いいたします(*ᴗˬᴗ）  ★ネオジオCDソフト　 真サムライスピリッツ(CD-ROM) 発売日1994/12/15 定価9,680円 メーカーSNK 型番NGCD-063  大切に保管していたので 動作に問題はないと思いますが 実機がもうない為 一応、ジャンク扱いでお願いいたします。
【新品】未開封 美品　真説・サムライスピリッツ 武士道烈伝 NEO GEO CD;https://jp.mercari.com/item/m52255616507;¥8,880;ON_SALE;2026-05-12 07:29 UTC;
